CSDUID,LOCAL_YEAR,POP
5951015,2020,1352
5935803,2020,1619
5951038,2020,1432
5915065,2020,1357
5903039,2020,1504
5905050,2020,1465
5931843,2020,1313
5933072,2020,1514
5909060,2020,1412
5933037,2020,1299
5953048,2020,1361
5941026,2020,1293
5924025,2020,1272
5919035,2020,1301
5939043,2020,1343
5903011,2020,1333
5927010,2020,1169
5931021,2020,1163
5933032,2020,1117
5927018,2020,1119
5907026,2020,1086
5945801,2020,1106
5924052,2020,1067
5909048,2020,1216
5953007,2020,1054
5937023,2020,1069
5955025,2020,1065
5905009,2020,1049
5951009,2020,963
5903023,2020,1031
5933024,2020,1058
5909016,2020,876
5951053,2020,949
5947026,2020,943
5943037,2020,953
5947804,2020,894
5909884,2020,938
5917804,2020,917
5915802,2020,968
5945802,2020,897
5947023,2020,764
5955005,2020,835
5909832,2020,874
5901040,2020,837
5907802,2020,721
5924048,2020,839
5933012,2020,840
5919804,2020,828
5943031,2020,967
5927802,2020,768
5923049,2020,786
5901043,2020,733
5929803,2020,710
5943017,2020,651
5905042,2020,692
5945010,2020,662
5947809,2020,687
5905037,2020,705
5915036,2020,673
5933045,2020,948
5941039,2020,663
5933028,2020,654
5949812,2020,669
5923808,2020,637
5937803,2020,677
5953012,2020,671
5949813,2020,597
5939023,2020,669
5915807,2020,645
5949024,2020,612
5947803,2020,673
5951803,2020,466
5923816,2020,603
5909839,2020,612
5947027,2020,693
5933807,2020,592
5949803,2020,495
5953046,2020,496
5957022,2020,461
5943008,2020,441
5943837,2020,553
5947007,2020,450
5903032,2020,499
5915825,2020,499
5919809,2020,525
5959806,2020,482
5923033,2020,485
5949815,2020,510
5943806,2020,429
5949816,2020,420
5949814,2020,453
5949032,2020,425
5909014,2020,474
5951810,2020,482
5945012,2020,426
5941041,2020,418
5927020,2020,422
5955801,2020,402
5924804,2020,421
5921807,2020,415
5931034,2020,393
5949038,2020,384
5921804,2020,395
5947807,2020,318
5941821,2020,364
5947032,2020,360
5949804,2020,355
5955807,2020,354
5917801,2020,386
5953050,2020,363
5941801,2020,332
5901806,2020,353
5933801,2020,354
5937802,2020,414
5951809,2020,331
5909821,2020,352
5924039,2020,318
5949022,2020,329
5949817,2020,327
5933884,2020,337
5909879,2020,324
5949832,2020,313
5924812,2020,326
5951032,2020,309
5949802,2020,313
5933817,2020,299
5903019,2020,309
5947030,2020,286
5923807,2020,306
5949844,2020,269
5915830,2020,295
5931821,2020,286
5909827,2020,282
5933015,2020,275
5931813,2020,242
5951827,2020,258
5924030,2020,348
5923047,2020,267
5933898,2020,265
5949818,2020,251
5955812,2020,248
5921805,2020,258
5933070,2020,257
5941802,2020,243
5943815,2020,241
5917819,2020,252
5943033,2020,239
5943816,2020,236
5926801,2020,247
5933887,2020,243
5941025,2020,231
5909881,2020,238
5924840,2020,227
5909837,2020,232
5945006,2020,219
5951807,2020,213
5955803,2020,210
5941839,2020,209
5951802,2020,205
5909824,2020,217
5951848,2020,203
5903027,2020,205
5917056,2020,212
5941812,2020,203
5931032,2020,206
5949811,2020,201
5924835,2020,210
5941841,2020,198
5909804,2020,211
5924806,2020,202
5951805,2020,192
5909877,2020,204
5931831,2020,196
5909880,2020,201
5955808,2020,183
5901803,2020,189
5939805,2020,191
5919801,2020,185
5931844,2020,182
5931808,2020,180
5919814,2020,175
5941880,2020,164
5923813,2020,167
5933802,2020,167
5924817,2020,163
5945014,2020,158
5949843,2020,157
5919815,2020,156
5933808,2020,158
5931812,2020,152
5955802,2020,148
5933833,2020,156
5901804,2020,153
5933853,2020,155
5909885,2020,155
5941840,2020,142
5909812,2020,149
5917809,2020,144
5949820,2020,135
5939811,2020,139
5915811,2020,139
5933806,2020,135
5933812,2020,134
5915801,2020,134
5955804,2020,125
5917811,2020,130
5923801,2020,130
5909882,2020,133
5903807,2020,122
5931816,2020,122
5947021,2020,121
5951829,2020,119
5957803,2020,106
5917815,2020,125
5909878,2020,127
5949819,2020,118
5931807,2020,119
5941850,2020,115
5959810,2020,98
5924029,2020,118
5953801,2020,115
5919803,2020,115
5941809,2020,109
5949041,2020,105
5915816,2020,105
5917802,2020,105
5923823,2020,104
5909807,2020,104
5933849,2020,101
5941808,2020,97
5941805,2020,95
5941837,2020,95
5945803,2020,97
5924836,2020,98
5951801,2020,92
5947810,2020,92
5949807,2020,93
5953802,2020,96
5949810,2020,92
5909826,2020,96
5909845,2020,96
5951818,2020,89
5951828,2020,90
5933872,2020,94
5907809,2020,91
5923803,2020,89
5957813,2020,79
5907805,2020,88
5909875,2020,91
5933832,2020,90
5941806,2020,83
5943813,2020,83
5919816,2020,82
5901801,2020,82
5921806,2020,83
5939804,2020,82
5931842,2020,80
5933873,2020,80
5939808,2020,79
5931815,2020,77
5933882,2020,79
5933844,2020,76
5909842,2020,77
5931814,2020,73
5909819,2020,75
5933859,2020,72
5924820,2020,70
5933851,2020,71
5933814,2020,68
5943027,2020,63
5933877,2020,67
5941810,2020,62
5907801,2020,64
5907807,2020,64
5931801,2020,63
5915805,2020,61
5931829,2020,58
5949845,2020,57
5949847,2020,57
5931806,2020,56
5947806,2020,55
5939803,2020,57
5909841,2020,56
5915809,2020,55
5951815,2020,51
5931828,2020,49
5909831,2020,50
5923824,2020,49
5909806,2020,48
5933805,2020,48
5933834,2020,46
5939801,2020,47
5915813,2020,45
5947016,2020,42
5957814,2020,37
5909816,2020,45
5919821,2020,43
5939806,2020,44
5919818,2020,40
5941833,2020,38
5919802,2020,39
5931802,2020,38
5933821,2020,38
5941882,2020,36
5909817,2020,39
5933829,2020,35
5909843,2020,35
5924833,2020,34
5931809,2020,32
5933825,2020,33
5939802,2020,31
5957802,2020,27
5931823,2020,29
5943804,2020,28
5943808,2020,28
5933836,2020,29
5907806,2020,26
5933809,2020,28
5933811,2020,27
5941829,2020,26
5919820,2020,25
5933875,2020,26
5909834,2020,27
5931833,2020,26
5951824,2020,24
5919812,2020,22
5909876,2020,23
5927806,2020,21
5933855,2020,22
5941807,2020,21
5923810,2020,20
5931826,2020,21
5939807,2020,20
5941876,2020,20
5949039,2020,20
5951813,2020,19
5909810,2020,19
5909835,2020,17
5933823,2020,16
5933895,2020,16
5951806,2020,16
5951840,2020,16
5923822,2020,15
5933876,2020,15
5941831,2020,15
5941852,2020,15
5941871,2020,15
5941885,2020,15
5943807,2020,11
5907808,2020,10
5909818,2020,10
5909825,2020,10
5909833,2020,10
5909838,2020,10
5909844,2020,10
5909883,2020,10
5915810,2020,10
5923802,2020,10
5931817,2020,10
5931820,2020,10
5931827,2020,10
5933831,2020,10
5933845,2020,10
5933850,2020,10
5933858,2020,10
5933866,2020,10
5933868,2020,10
5933888,2020,10
5933889,2020,10
5941811,2020,10
5941851,2020,10
5941873,2020,10
5941883,2020,10
5943835,2020,10
5951814,2020,10
5951820,2020,10
5951822,2020,10
5951826,2020,10
5909808,2020,5
5909815,2020,5
5923805,2020,5
5923806,2020,5
5923809,2020,5
5924814,2020,5
5931818,2020,5
5931832,2020,5
5933813,2020,5
5933840,2020,5
5933841,2020,5
5933848,2020,5
5933852,2020,5
5933854,2020,5
5933861,2020,5
5933865,2020,5
5933878,2020,5
5933879,2020,5
5933881,2020,5
5937805,2020,5
5941813,2020,5
5941828,2020,5
5941849,2020,5
5941855,2020,5
5941868,2020,5
5941872,2020,5
5941879,2020,5
5941884,2020,5
5949020,2020,5
5951819,2020,5
5951821,2020,5
5951823,2020,5
5951833,2020,5
5951844,2020,5
5959805,2020,5
5901802,2020,0
5901805,2020,0
5909805,2020,0
5909809,2020,0
5909814,2020,0
5909836,2020,0
5909847,2020,0
5909848,2020,0
5909849,2020,0
5909850,2020,0
5909852,2020,0
5915804,2020,0
5915835,2020,0
5915840,2020,0
5917805,2020,0
5919808,2020,0
5919811,2020,0
5919817,2020,0
5923804,2020,0
5923814,2020,0
5923825,2020,0
5924803,2020,0
5924805,2020,0
5924813,2020,0
5924818,2020,0
5926802,2020,0
5929801,2020,0
5931819,2020,0
5931822,2020,0
5931824,2020,0
5933803,2020,0
5933810,2020,0
5933819,2020,0
5933824,2020,0
5933828,2020,0
5933837,2020,0
5933839,2020,0
5933842,2020,0
5933846,2020,0
5933857,2020,0
5933870,2020,0
5933874,2020,0
5933886,2020,0
5933896,2020,0
5933897,2020,0
5941803,2020,0
5941804,2020,0
5941817,2020,0
5941818,2020,0
5941827,2020,0
5941834,2020,0
5941835,2020,0
5941838,2020,0
5941844,2020,0
5941845,2020,0
5941848,2020,0
5941854,2020,0
5941856,2020,0
5941858,2020,0
5941859,2020,0
5941860,2020,0
5941861,2020,0
5941862,2020,0
5941863,2020,0
5941864,2020,0
5941866,2020,0
5941881,2020,0
5943809,2020,0
5943817,2020,0
5943836,2020,0
5949805,2020,0
5949846,2020,0
5951804,2020,0
5951811,2020,0
5951825,2020,0
5951830,2020,0
5951845,2020,0
5951846,2020,0
5951847,2020,0
5951849,2020,0
5957804,2020,0
5959809,2020,0
6001009,2020,
6001045,2020,
6001029,2020,
6001059,2020,
6001003,2020,
6001058,2020,
6001018,2020,
6001012,2020,
6001044,2020,
6001055,2020,
6001041,2020,
6001004,2020,
6001060,2020,
6001048,2020,
6001037,2020,
6001036,2020,
6001043,2020,
6001022,2020,
6001035,2020,
6001007,2020,
6001032,2020,
6001006,2020,
6001042,2020,
6001039,2020,
6001049,2020,
6001008,2020,
6001010,2020,
6001038,2020,
6001052,2020,
6001050,2020,
6001047,2020,
6001016,2020,
6001019,2020,
6001031,2020,
6001046,2020,
6001057,2020,
6106023,2020,22290
6105016,2020,3569
6101017,2020,3339
6105001,2020,2608
6103031,2020,1849
6104038,2020,1259
6101036,2020,1003
6102007,2020,792
6101015,2020,703
6104014,2020,734
6101025,2020,593
6102003,2020,558
6102009,2020,529
6104009,2020,526
6102005,2020,524
6103034,2020,476
6105018,2020,448
6101095,2020,436
6104017,2020,327
6106097,2020,341
6105020,2020,287
6103049,2020,261
6101014,2020,297
6106021,2020,245
6101010,2020,178
6103052,2020,128
6102012,2020,133
6104044,2020,125
6105003,2020,104
6101041,2020,108
6104010,2020,93
6104006,2020,91
6104013,2020,81
6104097,2020,51
6104005,2020,38
6105097,2020,32
6101063,2020,5
6102063,2020,0
6103097,2020,0
6105004,2020,0
6105026,2020,0
6204003,2020,8284
6205017,2020,3026
6205015,2020,2918
6205023,2020,2265
6208073,2020,1902
6204012,2020,1978
6204020,2020,1794
6208059,2020,1517
6204009,2020,1631
6204007,2020,1547
6208081,2020,1398
6205027,2020,1270
6204015,2020,1192
6208087,2020,1146
6208047,2020,1180
6205014,2020,973
6204001,2020,1014
6204018,2020,946
6204011,2020,1000
6204010,2020,651
6205016,2020,483
6205019,2020,453
6204005,2020,427
6204022,2020,218
6204025,2020,140
6204019,2020,0
6204030,2020,0
6205033,2020,0
6208065,2020,0
6208068,2020,0
6208098,2020,0
1001519,2021,111663
1001485,2021,27421
1001542,2021,23030
1001517,2021,22992
1005018,2021,19455
1006017,2021,14110
1006009,2021,11964
1001504,2021,8374
1010025,2021,8172
1001509,2021,8078
1010032,2021,7459
1004019,2021,6552
1007013,2021,6662
1001409,2021,6136
1002024,2021,5078
1005004,2021,5392
1001370,2021,4767
1003034,2021,4019
1005012,2021,3770
1001240,2021,3393
1007023,2021,3335
1008044,2021,3350
1006019,2021,2992
1008008,2021,3034
1001379,2021,2906
1008061,2021,3080
1001304,2021,2933
1006022,2021,2801
1001396,2021,2637
1007031,2021,2578
1009021,2021,2396
1001472,2021,2782
1002005,2021,2179
1002019,2021,2246
1009029,2021,2175
1001511,2021,2254
1008099,2021,2217
1008035,2021,2022
1007060,2021,2126
1001494,2021,2175
1001505,2021,2153
1007044,2021,2037
1004020,2021,1993
1007047,2021,1890
1004022,2021,1904
1007001,2021,1876
1010034,2021,2045
1008031,2021,1829
1001339,2021,1725
1007022,2021,1721
1001365,2021,1836
1004001,2021,1641
1004018,2021,1614
1001507,2021,1727
1005017,2021,1770
1003008,2021,1523
1001559,2021,1676
1001124,2021,1713
1005020,2021,1585
1001429,2021,1527
1001385,2021,1559
1001557,2021,1514
1010802,2021,1511
1005030,2021,1569
1002018,2021,1322
1008079,2021,1328
1003028,2021,1253
1007009,2021,1244
1007006,2021,1152
1004013,2021,1216
1002008,2021,1162
1003019,2021,1156
1004006,2021,1134
1007050,2021,1128
1011035,2021,1136
1001293,2021,1155
1001421,2021,1091
1001469,2021,1046
1009007,2021,958
1008006,2021,961
1008054,2021,970
1003801,2021,942
1007049,2021,936
1001551,2021,1021
1001270,2021,949
1010801,2021,1014
1009013,2021,961
1008042,2021,1022
1001415,2021,1005
1008033,2021,877
1001298,2021,890
1008076,2021,837
1004016,2021,749
1004033,2021,817
1007028,2021,805
1005010,2021,782
1006021,2021,791
1008060,2021,788
1009022,2021,758
1006012,2021,774
1005033,2021,748
1004011,2021,709
1003018,2021,660
1001437,2021,667
1008011,2021,720
1006003,2021,730
1001446,2021,708
1010029,2021,647
1006026,2021,697
1003031,2021,620
1008043,2021,690
1005023,2021,709
1001461,2021,705
1006014,2021,641
1001361,2021,676
1009019,2021,623
1001312,2021,664
1009012,2021,623
1007057,2021,619
1001285,2021,654
1003032,2021,613
1008069,2021,639
1001259,2021,663
1001452,2021,651
1001456,2021,634
1001434,2021,657
1001464,2021,652
1009031,2021,560
1001343,2021,654
1006031,2021,596
1002011,2021,577
1003033,2021,599
1005025,2021,469
1009032,2021,572
1005014,2021,599
1008049,2021,552
1003003,2021,566
1011030,2021,610
1006011,2021,609
1004021,2021,559
1001426,2021,571
1002021,2021,541
1002031,2021,665
1007032,2021,539
1006001,2021,555
1010002,2021,585
1002048,2021,499
1009010,2021,535
1008038,2021,544
1010022,2021,490
1001321,2021,549
1002002,2021,470
1008046,2021,457
1005022,2021,540
1009004,2021,504
1005024,2021,518
1001203,2021,504
1005009,2021,525
1008004,2021,480
1007042,2021,427
1001126,2021,492
1007036,2021,470
1002036,2021,463
1008059,2021,473
1001113,2021,485
1008072,2021,452
1005003,2021,459
1001512,2021,450
1004037,2021,561
1007014,2021,434
1001289,2021,476
1001332,2021,438
1008037,2021,406
1004042,2021,414
1005011,2021,445
1003026,2021,415
1008058,2021,409
1001155,2021,412
1005008,2021,445
1002041,2021,414
1008036,2021,412
1010012,2021,407
1006015,2021,422
1009016,2021,420
1003011,2021,397
1010009,2021,421
1001149,2021,419
1005015,2021,403
1010005,2021,402
1008039,2021,367
1001375,2021,403
1001277,2021,435
1002023,2021,391
1003045,2021,349
1001267,2021,350
1001347,2021,396
1001357,2021,395
1001352,2021,393
1011020,2021,402
1001308,2021,359
1001441,2021,360
1003004,2021,342
1010008,2021,334
1001234,2021,435
1001197,2021,351
1001178,2021,349
1005035,2021,357
1007024,2021,302
1009017,2021,332
1010011,2021,355
1007016,2021,328
1001325,2021,342
1008065,2021,351
1001335,2021,312
1001490,2021,272
1001136,2021,318
1008095,2021,312
1008074,2021,308
1008071,2021,307
1009018,2021,307
1009023,2021,304
1001169,2021,315
1007020,2021,299
1008067,2021,284
1011010,2021,327
1001131,2021,284
1001374,2021,303
1008091,2021,290
1002025,2021,245
1008053,2021,284
1010013,2021,266
1008048,2021,277
1001394,2021,290
1005005,2021,273
1008045,2021,277
1009011,2021,269
1005016,2021,276
1005001,2021,275
1008032,2021,257
1009024,2021,258
1007037,2021,233
1007054,2021,259
1002012,2021,254
1003014,2021,248
1008040,2021,254
1005028,2021,285
1009015,2021,237
1001254,2021,234
1001281,2021,256
1001263,2021,253
1001228,2021,234
1002034,2021,237
1002033,2021,235
1002001,2021,233
1008075,2021,236
1002027,2021,232
1009028,2021,234
1003010,2021,228
1009020,2021,231
1002030,2021,226
1001174,2021,235
1002014,2021,221
1001274,2021,232
1007038,2021,222
1007043,2021,222
1001219,2021,231
1002022,2021,218
1009030,2021,215
1010004,2021,215
1008026,2021,210
1009048,2021,208
1005007,2021,216
1001316,2021,215
1008024,2021,200
1005006,2021,205
1007041,2021,193
1008093,2021,190
1006008,2021,192
1010010,2021,194
1003005,2021,183
1008096,2021,184
1002037,2021,180
1008055,2021,183
1001328,2021,189
1001181,2021,188
1009026,2021,173
1011015,2021,183
1002016,2021,168
1008029,2021,172
1009035,2021,170
1007067,2021,169
1009039,2021,170
1009008,2021,165
1002017,2021,162
1007015,2021,162
1010003,2021,169
1008056,2021,163
1008078,2021,160
1002013,2021,156
1009041,2021,155
1008077,2021,154
1008047,2021,150
1001105,2021,152
1007048,2021,141
1007056,2021,139
1002039,2021,134
1003002,2021,130
1002026,2021,131
1001186,2021,137
1003012,2021,130
1008066,2021,128
1008001,2021,127
1008062,2021,126
1006029,2021,128
1002055,2021,122
1002040,2021,118
1007046,2021,120
1009034,2021,118
1007039,2021,117
1009009,2021,115
1003024,2021,114
1002006,2021,112
1001192,2021,116
1010006,2021,111
1008063,2021,102
1008092,2021,102
1008098,2021,101
1001225,2021,104
1003020,2021,96
1001214,2021,101
1007027,2021,87
1003021,2021,84
1001565,2021,89
1002015,2021,84
1010007,2021,87
1003038,2021,82
1008070,2021,82
1006028,2021,81
1001144,2021,81
1001207,2021,81
1007040,2021,70
1010020,2021,71
1007018,2021,68
1009001,2021,69
1008064,2021,66
1001120,2021,66
1010001,2021,61
1001140,2021,53
1009042,2021,51
1003042,2021,48
1007025,2021,49
1004017,2021,48
1007045,2021,47
1009047,2021,40
1001101,2021,37
1005019,2021,35
1007026,2021,31
1001405,2021,28
1003001,2021,24
1009037,2021,20
1002009,2021,10
1007051,2021,10
1008052,2021,10
1008073,2021,5
1001391,2021,0
1002029,2021,0
1002044,2021,0
1003006,2021,0
1003009,2021,0
1010042,2021,0
1011005,2021,0
1011040,2021,0
1102075,2021,41881
1103025,2021,15801
1102080,2021,11410
1102085,2021,6155
1102052,2021,3347
1102028,2021,2663
1102014,2021,2352
1101018,2021,2107
1103012,2021,2136
1102026,2021,2028
1102044,2021,1991
1103058,2021,1864
1102054,2021,1791
1103014,2021,1703
1103056,2021,1435
1102049,2021,1471
1103049,2021,1228
1101009,2021,1375
1102040,2021,1292
1103011,2021,1221
1103052,2021,1250
1103051,2021,1227
1103026,2021,1151
1102012,2021,1207
1103016,2021,1293
1101036,2021,992
1103009,2021,1078
1102042,2021,1072
1102008,2021,1028
1102009,2021,1056
1101001,2021,881
1102031,2021,1126
1103024,2021,918
1102029,2021,996
1102039,2021,910
1102038,2021,933
1102036,2021,800
1103001,2021,915
1103041,2021,853
1103042,2021,861
1101006,2021,985
1101014,2021,956
1103034,2021,892
1101032,2021,699
1103054,2021,816
1102056,2021,871
1103031,2021,743
1101008,2021,810
1101016,2021,744
1103005,2021,767
1103006,2021,690
1103059,2021,674
1103028,2021,715
1103032,2021,859
1101031,2021,721
1102037,2021,750
1101049,2021,639
1102041,2021,627
1102046,2021,693
1102058,2021,670
1103019,2021,597
1102001,2021,647
1101024,2021,752
1103046,2021,609
1101051,2021,576
1103036,2021,455
1101019,2021,520
1101039,2021,539
1101034,2021,625
1103048,2021,484
1102006,2021,456
1101046,2021,464
1103029,2021,509
1101042,2021,442
1101028,2021,413
1102048,2021,427
1102070,2021,362
1102033,2021,406
1102043,2021,350
1101038,2021,358
1103008,2021,356
1101029,2021,383
1102045,2021,339
1103035,2021,346
1101026,2021,325
1102034,2021,367
1102004,2021,337
1103023,2021,365
1101004,2021,332
1103015,2021,349
1101048,2021,333
1103044,2021,394
1101022,2021,323
1101021,2021,339
1103027,2021,289
1103038,2021,280
1101002,2021,280
1103033,2021,264
1101041,2021,312
1101044,2021,259
1102065,2021,257
1101011,2021,227
1102059,2021,241
1102050,2021,234
1102057,2021,232
1102051,2021,191
1103018,2021,170
1103062,2021,155
1102032,2021,84
1103057,2021,69
1102030,2021,60
1101050,2021,23
1209034,2021,448231
1217030,2021,95901
1206001,2021,25644
1208008,2021,23225
1207001,2021,22965
1210008,2021,19689
1208001,2021,15558
1210001,2021,13617
1210006,2021,12935
1207016,2021,12443
1206009,2021,10493
1204010,2021,10358
1202004,2021,9926
1211011,2021,9537
1212014,2021,9399
1206004,2021,8982
1212011,2021,8588
1214001,2021,8623
1207011,2021,8464
1203001,2021,8054
1202001,2021,7950
1203004,2021,7157
1211006,2021,6829
1201001,2021,6564
1202006,2021,6825
1214006,2021,6446
1207012,2021,6483
1212006,2021,5996
1212001,2021,6096
1205004,2021,5808
1211009,2021,5300
1207021,2021,5352
1215011,2021,5042
1205014,2021,5374
1215006,2021,4942
1213004,2021,4477
1205009,2021,4676
1214002,2021,4695
1201006,2021,4479
1207024,2021,4390
1212009,2021,4319
1211014,2021,4074
1218001,2021,3991
1216006,2021,3867
1208002,2021,3751
1212008,2021,3659
1210012,2021,3501
1217020,2021,3765
1215002,2021,3283
1215001,2021,3180
1212004,2021,3134
1216001,2021,3138
1205001,2021,3250
1218006,2021,2492
1207004,2021,2516
1212016,2021,2485
1206006,2021,2155
1213001,2021,2234
1203006,2021,2072
1211001,2021,1942
1205016,2021,1948
1201008,2021,1514
1216011,2021,1593
1210002,2021,1265
1211002,2021,1145
1211012,2021,1313
1208014,2021,1120
1206008,2021,920
1217008,2021,1042
1210003,2021,879
1215008,2021,851
1201004,2021,754
1213008,2021,711
1218003,2021,536
1201009,2021,527
1216014,2021,468
1212019,2021,522
1205008,2021,537
1214010,2021,381
1209019,2021,225
1202040,2021,160
1207002,2021,147
1203009,2021,140
1206011,2021,97
1207027,2021,86
1204015,2021,29
1206014,2021,27
1209038,2021,30
1209037,2021,22
1205006,2021,16
1204009,2021,15
1209800,2021,10
1205002,2021,0
1206016,2021,0
1209029,2021,0
1212023,2021,0
1307022,2021,79508
1301006,2021,71364
1310032,2021,64180
1307045,2021,28566
1306020,2021,20538
1305057,2021,19041
1309050,2021,17787
1313027,2021,16841
1315002,2021,16328
1315011,2021,12172
1305045,2021,12129
1307019,2021,10614
1303012,2021,9817
1303008,2021,7683
1314014,2021,6915
1307052,2021,7397
1307005,2021,6903
1315012,2021,6325
1310028,2021,6662
1307009,2021,5808
1312019,2021,5259
1311006,2021,5517
1303011,2021,5198
1305015,2021,5006
1310031,2021,5182
1315029,2021,4654
1307016,2021,5101
1307013,2021,4967
1315008,2021,4767
1310017,2021,5051
1306014,2021,4602
1302037,2021,4567
1315015,2021,4383
1305007,2021,4393
1305022,2021,4367
1315028,2021,4150
1310002,2021,4246
1308001,2021,4046
1301004,2021,3905
1309036,2021,3684
1314013,2021,3578
1305031,2021,3627
1307024,2021,3438
1310026,2021,3531
1314017,2021,3053
1308004,2021,3210
1305014,2021,2998
1310018,2021,3032
1305006,2021,2893
1311014,2021,2858
1308002,2021,2748
1310001,2021,2701
1315031,2021,2651
1305021,2021,2476
1307007,2021,2659
1315024,2021,2367
1302052,2021,2501
1308005,2021,2447
1302016,2021,2387
1315019,2021,2342
1304022,2021,2245
1307028,2021,2364
1309028,2021,2242
1309027,2021,2146
1309001,2021,2153
1314022,2021,2182
1311004,2021,2215
1302011,2021,2201
1312021,2021,2166
1311028,2021,2158
1309018,2021,2048
1315006,2021,2037
1308019,2021,2035
1308006,2021,2103
1314020,2021,1959
1305011,2021,2019
1308015,2021,1989
1314011,2021,1879
1315014,2021,1965
1308016,2021,1930
1303016,2021,1879
1302034,2021,1841
1308021,2021,1865
1302026,2021,1899
1310004,2021,1906
1311011,2021,1782
1308007,2021,1842
1311008,2021,1770
1311031,2021,1677
1309026,2021,1699
1309038,2021,1792
1314006,2021,1644
1311027,2021,1646
1313024,2021,1571
1312006,2021,1587
1309004,2021,1541
1313022,2021,1552
1314021,2021,1583
1302042,2021,1564
1305034,2021,1569
1302018,2021,1602
1312008,2021,1480
1310024,2021,1590
1312014,2021,1464
1305023,2021,1500
1314025,2021,1345
1305018,2021,1425
1307029,2021,1412
1315021,2021,1383
1305026,2021,1389
1308014,2021,1387
1315026,2021,1309
1306011,2021,1360
1311001,2021,1338
1314004,2021,1303
1315027,2021,1309
1305016,2021,1317
1313006,2021,1327
1315032,2021,1270
1305004,2021,1307
1306025,2021,1295
1308018,2021,1364
1315016,2021,1191
1301016,2021,1173
1311024,2021,1211
1302039,2021,1250
1307008,2021,1194
1309044,2021,1290
1310021,2021,1262
1315036,2021,1161
1309017,2021,1177
1310006,2021,1214
1309031,2021,1146
1301001,2021,1190
1313001,2021,1108
1307012,2021,1220
1312016,2021,1070
1309016,2021,1112
1304025,2021,1077
1312004,2021,1072
1314001,2021,1070
1314008,2021,1110
1305028,2021,1092
1307004,2021,1121
1305038,2021,1089
1310034,2021,1120
1311018,2021,976
1312009,2021,1014
1313004,2021,987
1309011,2021,981
1312007,2021,966
1315037,2021,933
1309014,2021,946
1313011,2021,969
1313012,2021,966
1309019,2021,965
1311012,2021,974
1310054,2021,1005
1314015,2021,909
1310016,2021,969
1304021,2021,916
1304024,2021,900
1307001,2021,871
1302012,2021,916
1315038,2021,897
1306008,2021,963
1312001,2021,889
1315013,2021,857
1315033,2021,820
1302004,2021,812
1308022,2021,888
1304018,2021,834
1308008,2021,846
1310036,2021,859
1308017,2021,875
1303001,2021,799
1303014,2021,848
1302006,2021,719
1315030,2021,790
1309022,2021,806
1311026,2021,801
1313039,2021,786
1313002,2021,790
1315022,2021,769
1312023,2021,733
1313014,2021,761
1315020,2021,722
1313015,2021,710
1308024,2021,732
1304005,2021,713
1308026,2021,734
1302008,2021,693
1303006,2021,678
1302021,2021,704
1313037,2021,680
1304001,2021,675
1314016,2021,669
1302028,2021,671
1314012,2021,655
1304011,2021,623
1306001,2021,670
1315017,2021,609
1303018,2021,610
1303005,2021,633
1313041,2021,612
1313018,2021,599
1302031,2021,586
1313035,2021,556
1304014,2021,551
1304013,2021,548
1302024,2021,565
1311019,2021,545
1309035,2021,526
1310011,2021,576
1309006,2021,517
1310019,2021,464
1315040,2021,513
1313032,2021,478
1311021,2021,485
1313042,2021,471
1311030,2021,471
1305024,2021,481
1312011,2021,458
1303004,2021,476
1309021,2021,455
1307011,2021,469
1304008,2021,407
1310037,2021,428
1307002,2021,409
1310005,2021,384
1310014,2021,370
1306003,2021,361
1308010,2021,358
1310012,2021,339
1302044,2021,343
1306004,2021,344
1311005,2021,342
1314010,2021,361
1305008,2021,323
1305036,2021,333
1304004,2021,298
1309023,2021,314
1312002,2021,304
1303013,2021,298
1313038,2021,263
1314005,2021,278
1313008,2021,274
1301002,2021,289
1304006,2021,275
1313034,2021,273
1310025,2021,292
1313033,2021,271
1305001,2021,258
1310008,2021,247
1314003,2021,227
1310013,2021,230
1313020,2021,216
1306006,2021,221
1304016,2021,201
1302001,2021,147
1308020,2021,143
1315010,2021,136
1308003,2021,101
1314026,2021,90
1310007,2021,77
1302014,2021,64
1309034,2021,49
1307014,2021,44
1308012,2021,15
1309047,2021,10
1313028,2021,10
1306007,2021,5
1313036,2021,5
2466023,2021,1821070
2423027,2021,550326
2465005,2021,442648
2481017,2021,290239
2458227,2021,252828
2443027,2021,171158
2494068,2021,147410
2425213,2021,149929
2437067,2021,140420
2464008,2021,119450
2456083,2021,98957
2458007,2021,90530
2460013,2021,86468
2449058,2021,79360
2475017,2021,79784
2447017,2021,69366
2473015,2021,61592
2454048,2021,57394
2474005,2021,59633
2436033,2021,49812
2466142,2021,50275
2410043,2021,49683
2467050,2021,50592
2464015,2021,50499
2439062,2021,47756
2472005,2021,45518
2486042,2021,43115
2458033,2021,42699
2470052,2021,42964
2471083,2021,42117
2453052,2021,35181
2489008,2021,33019
2429073,2021,33551
2466058,2021,35062
2466097,2021,33698
2493042,2021,30931
2459010,2021,30430
2457005,2021,31441
2467035,2021,29879
2473005,2021,27323
2445072,2021,27589
2458037,2021,26974
2473010,2021,26397
2497007,2021,25047
2431084,2021,25773
2467015,2021,26459
2460028,2021,23639
2457040,2021,24455
2458012,2021,22640
2496020,2021,20914
2459020,2021,21504
2467020,2021,22786
